RowId,Location
5833,75
5834,30
5835,41
5836,32
5837,20
5838,33
5839,49
5840,59
5841,64
5842,70
5843,35
5844,72
5845,48
5846,69
5847,49
5848,79
5849,67
5850,36
5851,28
5852,37
5853,58
5854,36
5855,73
5856,36
5857,35
5858,36
5859,20
5860,36
5861,57
5862,31
5863,81
5864,30
5865,37
5866,31
5867,14
5868,31
5869,46
5870,61
5871,60
5872,81
5873,35
5874,82
5875,47
5876,77
5877,49
5878,90
5879,67
5880,36
5881,30
5882,36
5883,59
5884,36
5885,71
5886,36
5887,36
5888,37
5889,27
5890,36
5891,57
5892,28
5893,77
5894,28
5895,38
5896,29
5897,19
5898,30
5899,49
5900,55
5901,58
5902,71
5903,35
5904,71
5905,47
5906,67
5907,46
5908,77
5909,65
5910,36
5911,32
5912,36
5913,61
5914,36
5915,70
5916,36
5917,37
5918,37
5919,24
5920,38
5921,55
5922,28
5923,78
5924,32
5925,42
5926,30
5927,21
5928,31
5929,48
5930,55
5931,60
5932,75
5933,35
5934,75
5935,47
5936,71
5937,47
5938,82
5939,65
5940,34
5941,32
5942,34
5943,61
5944,36
5945,71
5946,36
5947,36
5948,34
5949,26
5950,34
5951,59
5952,30
5953,75
5954,30
5955,40
5956,29
5957,22
5958,28
5959,47
5960,54
5961,56
5962,68
5963,35
5964,67
5965,47
5966,65
5967,47
5968,72
5969,69
5970,40
5971,30
5972,34
5973,62
5974,40
5975,75
5976,40
5977,37
5978,36
5979,24
5980,34
5981,61
5982,32
5983,82
5984,32
5985,40
5986,30
5987,18
5988,26
5989,49
5990,55
5991,62
5992,74
5993,31
5994,71
5995,49
5996,70
5997,46
5998,84
5999,67
6000,38
6001,33
6002,36
6003,61
6004,38
6005,71
6006,38
6007,39
6008,38
6009,26
6010,36
6011,56
6012,28
6013,80
6014,33
6015,41
6016,28
6017,16
6018,28
6019,49
6020,56
6021,62
6022,74
6023,31
6024,74
6025,46
6026,67
6027,46
6028,84
6029,69
6030,38
6031,32
6032,38
6033,60
6034,38
6035,75
6036,40
6037,39
6038,38
6039,26
6040,36
6041,58
6042,30
6043,81
6044,31
6045,42
6046,28
6047,16
6048,28
6049,49
6050,58
6051,62
6052,77
6053,33
6054,76
6055,47
6056,73
6057,46
6058,85
6059,67
6060,34
6061,31
6062,36
6063,60
6064,36
6065,73
6066,34
6067,37
6068,36
6069,24
6070,36
6071,60
6072,30
6073,79
6074,28
6075,41
6076,30
6077,21
6078,29
6079,50
6080,64
6081,64
6082,74
6083,37
6084,75
6085,50
6086,73
6087,51
6088,80
6089,65
6090,38
6091,31
6092,38
6093,58
6094,38
6095,73
6096,38
6097,37
6098,38
6099,24
6100,38
6101,57
6102,30
6103,81
6104,32
6105,40
6106,28
6107,17
6108,30
6109,46
6110,58
6111,62
6112,78
6113,33
6114,78
6115,47
6116,73
6117,48
6118,89
6119,64
6120,35
6121,31
6122,38
6123,58
6124,34
6125,71
6126,34
6127,37
6128,36
6129,24
6130,40
6131,58
6132,26
6133,74
6134,24
6135,38
6136,29
6137,21
6138,30
6139,47
6140,47
6141,66
6142,67
6143,39
6144,71
6145,51
6146,65
6147,53
6148,75
6149,66
6150,40
6151,32
6152,38
6153,61
6154,40
6155,73
6156,40
6157,37
6158,38
6159,24
6160,38
6161,55
6162,33
6163,80
6164,37
6165,44
6166,30
6167,17
6168,30
6169,49
6170,56
6171,60
6172,79
6173,31
6174,77
6175,46
6176,71
6177,45
6178,91
6179,64
6180,34
6181,31
6182,36
6183,56
6184,34
6185,71
6186,34
6187,36
6188,36
6189,24
6190,38
6191,55
6192,26
6193,74
6194,27
6195,38
6196,31
6197,20
6198,31
6199,47
6200,45
6201,62
6202,66
6203,39
6204,68
6205,49
6206,62
6207,49
6208,70
6209,64
6210,37
6211,30
6212,36
6213,58
6214,38
6215,71
6216,38
6217,36
6218,37
6219,24
6220,37
6221,57
6222,28
6223,76
6224,28
6225,38
6226,28
6227,18
6228,28
6229,48
6230,55
6231,58
6232,72
6233,37
6234,71
6235,47
6236,67
6237,46
6238,80
6239,66
6240,36
6241,28
6242,37
6243,58
6244,39
6245,73
6246,38
6247,35
6248,39
6249,20
6250,38
6251,59
6252,26
6253,78
6254,30
6255,36
6256,26
6257,12
6258,32
6259,49
6260,57
6261,64
6262,75
6263,33
6264,76
6265,48
6266,69
6267,48
6268,86
6269,65
6270,36
6271,30
6272,36
6273,59
6274,37
6275,71
6276,37
6277,35
6278,39
6279,22
6280,38
6281,59
6282,28
6283,77
6284,30
6285,38
6286,29
6287,18
6288,30
6289,46
6290,51
6291,62
6292,73
6293,35
6294,74
6295,48
6296,65
6297,48
6298,83
6299,64
6300,36
6301,30
6302,36
6303,58
6304,36
6305,69
6306,36
6307,36
6308,36
6309,24
6310,36
6311,55
6312,28
6313,77
6314,30
6315,36
6316,28
6317,16
6318,29
6319,51
6320,50
6321,60
6322,71
6323,37
6324,72
6325,48
6326,65
6327,50
6328,79
6329,68
6330,37
6331,28
6332,36
6333,62
6334,38
6335,76
6336,38
6337,36
6338,36
6339,22
6340,38
6341,58
6342,29
6343,81
6344,30
6345,38
6346,26
6347,16
6348,30
6349,49
6350,55
6351,64
6352,76
6353,33
6354,76
6355,48
6356,71
6357,49
6358,88
6359,67
6360,41
6361,29
6362,37
6363,59
6364,40
6365,73
6366,40
6367,35
6368,38
6369,22
6370,39
6371,59
6372,30
6373,81
6374,35
6375,38
6376,29
6377,16
6378,29
6379,47
6380,60
6381,58
6382,84
6383,33
6384,84
6385,47
6386,81
6387,47
6388,92
6389,66
6390,34
6391,27
6392,36
6393,58
6394,35
6395,73
6396,34
6397,34
6398,36
6399,19
6400,36
6401,53
6402,26
6403,79
6404,27
6405,35
6406,26
6407,10
6408,26
6409,44
6410,52
6411,64
6412,71
6413,33
6414,72
6415,46
6416,68
6417,49
6418,82
6419,66
6420,34
6421,28
6422,36
6423,58
6424,34
6425,71
6426,34
6427,35
6428,35
6429,22
6430,36
6431,59
6432,26
6433,78
6434,26
6435,37
6436,27
6437,16
6438,31
6439,47
6440,44
6441,64
6442,71
6443,32
6444,72
6445,48
6446,65
6447,48
6448,74
6449,67
6450,38
6451,30
6452,36
6453,60
6454,38
6455,72
6456,38
6457,35
6458,36
6459,24
6460,36
6461,60
6462,32
6463,77
6464,28
6465,37
6466,30
6467,21
6468,27
6469,48
6470,53
6471,60
6472,74
6473,33
6474,73
6475,49
6476,67
6477,47
6478,80
6479,70
6480,36
6481,29
6482,36
6483,62
6484,36
6485,77
6486,36
6487,35
6488,36
6489,21
6490,37
6491,59
6492,27
6493,83
6494,26
6495,39
6496,26
6497,12
6498,30
6499,51
6500,60
6501,66
6502,80
6503,35
6504,78
6505,50
6506,76
6507,50
6508,89
6509,66
6510,38
6511,30
6512,38
6513,59
6514,38
6515,74
6516,39
6517,36
6518,38
6519,25
6520,38
6521,55
6522,28
6523,79
6524,28
6525,39
6526,30
6527,17
6528,32
6529,46
6530,65
6531,62
6532,72
6533,37
6534,71
6535,49
6536,70
6537,49
6538,81
6539,69
6540,34
6541,30
6542,38
6543,62
6544,36
6545,77
6546,36
6547,36
6548,38
6549,22
6550,38
6551,57
6552,30
6553,81
6554,28
6555,39
6556,31
6557,16
6558,30
6559,55
6560,60
6561,68
6562,70
6563,33
6564,73
6565,52
6566,70
6567,52
6568,81
6569,67
6570,34
6571,30
6572,36
6573,60
6574,37
6575,73
6576,36
6577,37
6578,36
6579,24
6580,36
6581,59
6582,26
6583,82
6584,32
6585,40
6586,29
6587,14
6588,32
6589,48
6590,55
6591,64
6592,75
6593,37
6594,75
6595,49
6596,71
6597,48
6598,81
6599,69
6600,36
6601,31
6602,36
6603,61
6604,39
6605,75
6606,38
6607,36
6608,37
6609,22
6610,36
6611,57
6612,29
6613,81
6614,29
6615,37
6616,31
6617,14
6618,31
6619,47
6620,58
6621,60
6622,81
6623,37
6624,81
6625,46
6626,74
6627,49
6628,90
6629,66
6630,38
6631,30
6632,38
6633,61
6634,38
6635,72
6636,38
6637,36
6638,36
6639,24
6640,38
6641,55
6642,29
6643,79
6644,28
6645,39
6646,28
6647,16
6648,30
6649,45
6650,62
6651,63
6652,72
6653,35
6654,70
6655,49
6656,69
6657,49
6658,78
6659,68
6660,36
6661,29
6662,36
6663,63
6664,39
6665,77
6666,38
6667,35
6668,37
6669,20
6670,36
6671,59
6672,27
6673,83
6674,30
6675,36
6676,27
6677,12
6678,28
6679,49
6680,56
6681,64
6682,79
6683,35
6684,80
6685,48
6686,73
6687,49
6688,87
6689,67
6690,35
6691,30
6692,35
6693,60
6694,36
6695,73
6696,35
6697,37
6698,37
6699,24
6700,37
6701,60
6702,28
6703,77
6704,26
6705,39
6706,28
6707,21
6708,27
6709,48
6710,62
6711,62
6712,74
6713,33
6714,75
6715,46
6716,70
6717,47
6718,80
6719,66
6720,36
6721,30
6722,36
6723,61
6724,36
6725,74
6726,36
6727,37
6728,36
6729,22
6730,36
6731,55
6732,30
6733,79
6734,30
6735,42
6736,28
6737,15
6738,30
6739,50
6740,58
6741,60
6742,78
6743,37
6744,79
6745,48
6746,73
6747,49
6748,88
6749,67
6750,39
6751,31
6752,36
6753,60
6754,40
6755,72
6756,41
6757,37
6758,39
6759,24
6760,36
6761,56
6762,32
6763,81
6764,32
6765,41
6766,30
6767,19
6768,29
6769,48
6770,53
6771,60
6772,77
6773,35
6774,76
6775,46
6776,72
6777,46
6778,83
6779,67
6780,39
6781,30
6782,38
6783,58
6784,40
6785,75
6786,38
6787,38
6788,39
6789,24
6790,38
6791,53
6792,31
6793,81
6794,32
6795,41
6796,30
6797,16
6798,33
6799,49
6800,61
6801,64
6802,80
6803,33
6804,79
6805,49
6806,77
6807,48
6808,86
6809,65
6810,38
6811,30
6812,36
6813,58
6814,39
6815,71
6816,38
6817,36
6818,39
6819,24
6820,36
6821,53
6822,30
6823,78
6824,32
6825,42
6826,30
6827,16
6828,30
6829,46
6830,58
6831,58
6832,78
6833,37
6834,79
6835,48
6836,73
6837,49
6838,87
6839,66
6840,36
6841,31
6842,36
6843,61
6844,36
6845,72
6846,38
6847,38
6848,39
6849,24
6850,36
6851,55
6852,30
6853,78
6854,32
6855,44
6856,30
6857,19
6858,31
6859,48
6860,59
6861,60
6862,78
6863,39
6864,79
6865,49
6866,73
6867,48
6868,86
6869,65
6870,33
6871,28
6872,34
6873,61
6874,35
6875,71
6876,34
6877,35
6878,34
6879,24
6880,36
6881,56
6882,27
6883,78
6884,27
6885,37
6886,27
6887,17
6888,29
6889,47
6890,43
6891,60
6892,70
6893,35
6894,70
6895,46
6896,61
6897,46
6898,76
6899,66
6900,34
6901,30
6902,37
6903,61
6904,36
6905,72
6906,34
6907,37
6908,37
6909,24
6910,36
6911,59
6912,31
6913,74
6914,26
6915,40
6916,31
6917,20
6918,32
6919,51
6920,58
6921,65
6922,71
6923,36
6924,72
6925,51
6926,71
6927,51
6928,79
6929,66
6930,37
6931,31
6932,38
6933,59
6934,36
6935,73
6936,36
6937,37
6938,38
6939,24
6940,38
6941,57
6942,29
6943,76
6944,29
6945,36
6946,31
6947,19
6948,32
6949,48
6950,57
6951,62
6952,78
6953,37
6954,78
6955,51
6956,73
6957,50
6958,86
6959,66
6960,38
6961,32
6962,38
6963,58
6964,38
6965,70
6966,38
6967,39
6968,38
6969,26
6970,38
6971,54
6972,28
6973,78
6974,31
6975,40
6976,30
6977,16
6978,31
6979,46
6980,60
6981,68
6982,66
6983,33
6984,68
6985,46
6986,68
6987,48
6988,76
6989,65
6990,38
6991,31
6992,38
6993,58
6994,38
6995,72
6996,38
6997,37
6998,40
6999,24
7000,40
7001,55
7002,32
7003,78
7004,32
7005,40
7006,30
7007,17
7008,35
7009,49
7010,62
7011,62
7012,76
7013,35
7014,78
7015,48
7016,74
7017,50
7018,81
7019,64
7020,36
7021,32
7022,36
7023,61
7024,38
7025,71
7026,36
7027,39
7028,36
7029,26
7030,36
7031,56
7032,30
7033,77
7034,30
7035,43
7036,30
7037,21
7038,29
7039,48
7040,53
7041,62
7042,70
7043,37
7044,70
7045,50
7046,68
7047,51
7048,76
7049,67
7050,38
7051,31
7052,36
7053,61
7054,38
7055,75
7056,39
7057,36
7058,36
7059,24
7060,38
7061,54
7062,26
7063,81
7064,30
7065,41
7066,25
7067,16
7068,28
7069,47
7070,62
7071,61
7072,74
7073,35
7074,74
7075,49
7076,72
7077,49
7078,81
7079,68
7080,38
7081,28
7082,36
7083,61
7084,39
7085,73
7086,40
7087,34
7088,39
7089,22
7090,37
7091,60
7092,32
7093,79
7094,30
7095,38
7096,30
7097,18
7098,26
7099,48
7100,53
7101,60
7102,75
7103,33
7104,75
7105,47
7106,71
7107,47
7108,81
7109,66
7110,34
7111,28
7112,36
7113,63
7114,34
7115,73
7116,37
7117,34
7118,36
7119,23
7120,38
7121,58
7122,25
7123,79
7124,26
7125,36
7126,27
7127,14
7128,30
7129,48
7130,54
7131,62
7132,76
7133,35
7134,75
7135,49
7136,69
7137,48
7138,84
7139,65
7140,35
7141,28
7142,36
7143,58
7144,36
7145,71
7146,36
7147,35
7148,36
7149,22
7150,36
7151,55
7152,28
7153,79
7154,33
7155,36
7156,30
7157,15
7158,35
7159,46
7160,56
7161,62
7162,75
7163,35
7164,76
7165,46
7166,72
7167,46
7168,81
7169,64
7170,36
7171,31
7172,36
7173,59
7174,36
7175,70
7176,36
7177,37
7178,38
7179,24
7180,36
7181,55
7182,28
7183,74
7184,28
7185,42
7186,28
7187,17
7188,31
7189,50
7190,59
7191,58
7192,75
7193,35
7194,77
7195,49
7196,72
7197,49
7198,82
7199,66
7200,31
7201,28
7202,34
7203,61
7204,32
7205,73
7206,33
7207,34
7208,33
7209,23
7210,36
7211,58
7212,23
7213,81
7214,25
7215,38
7216,23
7217,13
7218,31
7219,49
7220,52
7221,62
7222,73
7223,39
7224,73
7225,51
7226,67
7227,50
7228,84
7229,67
7230,37
7231,30
7232,36
7233,60
7234,36
7235,70
7236,38
7237,34
7238,36
7239,24
7240,36
7241,57
7242,29
7243,79
7244,30
7245,40
7246,27
7247,16
7248,29
7249,49
7250,56
7251,58
7252,74
7253,35
7254,73
7255,47
7256,67
7257,47
7258,82
7259,67
7260,37
7261,28
7262,36
7263,60
7264,38
7265,73
7266,36
7267,35
7268,38
7269,22
7270,38
7271,55
7272,33
7273,79
7274,28
7275,37
7276,30
7277,15
7278,33
7279,51
7280,55
7281,66
7282,74
7283,35
7284,76
7285,51
7286,71
7287,51
7288,83
7289,68
7290,38
7291,29
7292,36
7293,60
7294,41
7295,75
7296,41
7297,35
7298,38
7299,22
7300,36
7301,58
7302,28
7303,85
7304,32
7305,41
7306,28
7307,16
7308,27
7309,46
7310,64
7311,60
7312,86
7313,33
7314,86
7315,46
7316,83
7317,49
7318,92
7319,66
7320,38
7321,30
7322,38
7323,61
7324,38
7325,72
7326,38
7327,37
7328,38
7329,27
7330,38
7331,56
7332,32
7333,78
7334,31
7335,39
7336,32
7337,18
7338,33
7339,53
7340,56
7341,62
7342,72
7343,37
7344,74
7345,53
7346,69
7347,53
7348,81
7349,67
7350,38
7351,28
7352,36
7353,60
7354,38
7355,75
7356,40
7357,35
7358,37
7359,22
7360,36
7361,56
7362,30
7363,83
7364,34
7365,42
7366,28
7367,15
7368,31
7369,46
7370,58
7371,57
7372,83
7373,33
7374,82
7375,47
7376,77
7377,45
7378,92
7379,66
7380,37
7381,32
7382,35
7383,61
7384,37
7385,71
7386,36
7387,37
7388,35
7389,26
7390,35
7391,59
7392,28
7393,76
7394,28
7395,39
7396,28
7397,19
7398,29
7399,49
7400,60
7401,61
7402,74
7403,33
7404,74
7405,46
7406,71
7407,47
7408,85
7409,69
7410,36
7411,30
7412,35
7413,60
7414,36
7415,75
7416,36
7417,36
7418,36
7419,24
7420,36
7421,58
7422,29
7423,81
7424,30
7425,40
7426,29
7427,17
7428,28
7429,48
7430,53
7431,62
7432,73
7433,31
7434,73
7435,47
7436,67
7437,46
7438,78
7439,66
7440,38
7441,30
7442,36
7443,58
7444,40
7445,73
7446,40
7447,36
7448,38
7449,22
7450,38
7451,55
7452,30
7453,80
7454,34
7455,42
7456,28
7457,14
7458,31
7459,48
7460,59
7461,60
7462,80
7463,29
7464,79
7465,46
7466,76
7467,45
7468,85
7469,64
7470,35
7471,30
7472,34
7473,58
7474,34
7475,68
7476,34
7477,37
7478,34
7479,25
7480,34
7481,58
7482,29
7483,77
7484,28
7485,40
7486,29
7487,21
7488,29
7489,48
7490,53
7491,58
7492,69
7493,35
7494,69
7495,47
7496,65
7497,47
7498,77
7499,66
7500,38
7501,30
7502,36
7503,61
7504,38
7505,71
7506,38
7507,36
7508,36
7509,25
7510,36
7511,56
7512,29
7513,76
7514,30
7515,38
7516,26
7517,17
7518,28
7519,49
7520,51
7521,60
7522,72
7523,35
7524,71
7525,49
7526,67
7527,48
7528,77
7529,68
7530,36
7531,27
7532,35
7533,62
7534,38
7535,75
7536,36
7537,35
7538,37
7539,20
7540,36
7541,57
7542,28
7543,81
7544,31
7545,36
7546,28
7547,15
7548,28
7549,47
7550,60
7551,70
7552,73
7553,31
7554,75
7555,46
7556,76
7557,48
7558,80
7559,65
7560,38
7561,32
7562,38
7563,58
7564,40
7565,71
7566,38
7567,37
7568,38
7569,24
7570,38
7571,57
7572,30
7573,78
7574,33
7575,41
7576,30
7577,17
7578,31
7579,49
7580,58
7581,62
7582,78
7583,33
7584,78
7585,47
7586,73
7587,48
7588,87
7589,70
7590,36
7591,30
7592,39
7593,62
7594,36
7595,77
7596,36
7597,36
7598,38
7599,22
7600,38
7601,56
7602,30
7603,81
7604,29
7605,39
7606,30
7607,19
7608,31
7609,47
7610,64
7611,67
7612,79
7613,35
7614,80
7615,49
7616,77
7617,49
7618,86
7619,64
7620,38
7621,31
7622,40
7623,58
7624,40
7625,73
7626,38
7627,37
7628,40
7629,22
7630,42
7631,57
7632,30
7633,77
7634,30
7635,38
7636,30
7637,19
7638,35
7639,49
7640,53
7641,64
7642,78
7643,34
7644,79
7645,49
7646,73
7647,49
7648,82
7649,65
7650,37
7651,30
7652,38
7653,57
7654,38
7655,68
7656,37
7657,37
7658,38
7659,25
7660,37
7661,53
7662,28
7663,78
7664,26
7665,38
7666,29
7667,17
7668,31
7669,45
7670,60
7671,62
7672,70
7673,33
7674,71
7675,46
7676,69
7677,48
7678,79
7679,67
7680,36
7681,30
7682,37
7683,60
7684,38
7685,72
7686,38
7687,37
7688,38
7689,27
7690,36
7691,57
7692,33
7693,78
7694,30
7695,38
7696,30
7697,19
7698,32
7699,52
7700,56
7701,64
7702,72
7703,35
7704,74
7705,50
7706,69
7707,51
7708,81
7709,67
7710,34
7711,30
7712,35
7713,60
7714,35
7715,75
7716,34
7717,37
7718,37
7719,22
7720,36
7721,59
7722,24
7723,80
7724,29
7725,38
7726,26
7727,17
7728,31
7729,48
7730,49
7731,64
7732,70
7733,34
7734,71
7735,49
7736,65
7737,48
7738,78
7739,69
7740,37
7741,30
7742,36
7743,60
7744,36
7745,75
7746,36
7747,38
7748,38
7749,22
7750,38
7751,59
7752,25
7753,82
7754,28
7755,38
7756,26
7757,14
7758,31
7759,50
7760,57
7761,66
7762,72
7763,31
7764,71
7765,48
7766,69
7767,51
7768,82
7769,68
7770,34
7771,32
7772,37
7773,61
7774,37
7775,73
7776,34
7777,39
7778,36
7779,26
7780,36
7781,61
7782,29
7783,76
7784,29
7785,42
7786,31
7787,20
7788,32
7789,50
7790,58
7791,65
7792,71
7793,37
7794,72
7795,51
7796,71
7797,51
7798,79
7799,66
7800,33
7801,27
7802,32
7803,61
7804,32
7805,73
7806,34
7807,33
7808,32
7809,21
7810,33
7811,56
7812,22
7813,79
7814,24
7815,37
7816,22
7817,12
7818,22
7819,45
7820,57
7821,60
7822,72
7823,31
7824,69
7825,44
7826,67
7827,46
7828,79
7829,67
7830,34
7831,28
7832,34
7833,58
7834,37
7835,73
7836,36
7837,36
7838,37
7839,20
7840,36
7841,57
7842,24
7843,78
7844,29
7845,36
7846,24
7847,15
7848,31
7849,48
7850,53
7851,64
7852,71
7853,31
7854,71
7855,48
7856,67
7857,48
7858,76
7859,67
7860,37
7861,29
7862,38
7863,60
7864,39
7865,72
7866,36
7867,34
7868,39
7869,22
7870,40
7871,57
7872,29
7873,79
7874,28
7875,35
7876,28
7877,14
7878,32
7879,49
7880,56
7881,64
7882,78
7883,35
7884,77
7885,49
7886,71
7887,48
7888,87
7889,67
7890,39
7891,29
7892,39
7893,59
7894,40
7895,77
7896,40
7897,36
7898,40
7899,18
7900,40
7901,55
7902,33
7903,81
7904,32
7905,36
7906,32
7907,13
7908,34
7909,46
7910,59
7911,66
7912,85
7913,31
7914,84
7915,46
7916,83
7917,48
7918,92
7919,64
7920,39
7921,25
7922,41
7923,58
7924,38
7925,71
7926,38
7927,32
7928,40
7929,19
7930,43
7931,55
7932,31
7933,77
7934,28
7935,35
7936,33
7937,12
7938,35
7939,44
7940,52
7941,60
7942,78
7943,35
7944,80
7945,47
7946,69
7947,48
7948,88
7949,66
7950,36
7951,30
7952,36
7953,61
7954,38
7955,73
7956,38
7957,39
7958,36
7959,24
7960,36
7961,59
7962,26
7963,78
7964,28
7965,38
7966,26
7967,18
7968,31
7969,50
7970,55
7971,62
7972,72
7973,35
7974,72
7975,48
7976,68
7977,49
7978,80
7979,64
7980,39
7981,29
7982,36
7983,58
7984,41
7985,71
7986,40
7987,35
7988,37
7989,22
7990,36
7991,57
7992,30
7993,79
7994,32
7995,38
7996,27
7997,16
7998,29
7999,47
8000,59
8001,56
8002,82
8003,31
8004,81
8005,44
8006,77
8007,45
8008,86
8009,66
8010,39
8011,29
8012,36
8013,60
8014,38
8015,72
8016,40
8017,34
8018,36
8019,22
8020,36
8021,56
8022,30
8023,81
8024,31
8025,37
8026,28
8027,16
8028,27
8029,48
8030,51
8031,60
8032,78
8033,33
8034,77
8035,46
8036,71
8037,46
8038,88
8039,65
8040,38
8041,24
8042,39
8043,58
8044,38
8045,73
8046,38
8047,33
8048,38
8049,18
8050,41
8051,54
8052,29
8053,80
8054,29
8055,34
8056,31
8057,12
8058,32
8059,46
8060,51
8061,64
8062,76
8063,35
8064,78
8065,49
8066,67
8067,48
8068,84
8069,69
8070,38
8071,23
8072,40
8073,58
8074,40
8075,76
8076,38
8077,31
8078,41
8079,15
8080,40
8081,55
8082,32
8083,82
8084,30
8085,37
8086,32
8087,8
8088,30
8089,44
8090,64
8091,63
8092,82
8093,26
8094,84
8095,44
8096,81
8097,44
8098,86
8099,68
8100,34
8101,28
8102,34
8103,60
8104,34
8105,74
8106,34
8107,34
8108,34
8109,22
8110,34
8111,57
8112,24
8113,79
8114,24
8115,39
8116,24
8117,14
8118,26
8119,47
8120,56
8121,65
8122,74
8123,33
8124,75
8125,46
8126,68
8127,49
8128,80
8129,68
8130,40
8131,29
8132,36
8133,61
8134,40
8135,74
8136,42
8137,34
8138,36
8139,20
8140,36
8141,60
8142,32
8143,79
8144,35
8145,39
8146,30
8147,13
8148,26
8149,49
8150,64
8151,60
8152,73
8153,26
8154,71
8155,46
8156,72
8157,47
8158,79
8159,69
8160,40
8161,31
8162,39
8163,60
8164,40
8165,76
8166,40
8167,36
8168,40
8169,22
8170,40
8171,55
8172,30
8173,83
8174,34
8175,38
8176,30
8177,17
8178,32
8179,46
8180,54
8181,64
8182,78
8183,33
8184,78
8185,47
8186,73
8187,47
8188,83
8189,65
8190,34
8191,30
8192,36
8193,58
8194,36
8195,71
8196,36
8197,38
8198,39
8199,25
8200,36
8201,55
8202,28
8203,78
8204,26
8205,40
8206,28
8207,16
8208,29
8209,47
8210,59
8211,64
8212,72
8213,33
8214,73
8215,48
8216,71
8217,48
8218,82
8219,66
8220,38
8221,28
8222,38
8223,60
8224,38
8225,73
8226,40
8227,35
8228,39
8229,22
8230,38
8231,57
8232,28
8233,81
8234,34
8235,38
8236,27
8237,16
8238,30
8239,48
8240,55
8241,60
8242,75
8243,31
8244,75
8245,46
8246,71
8247,47
8248,86
8249,67
8250,39
8251,27
8252,36
8253,60
8254,40
8255,73
8256,40
8257,34
8258,38
8259,20
8260,37
8261,56
8262,30
8263,83
8264,35
8265,39
8266,28
8267,17
8268,29
8269,47
8270,61
8271,58
8272,85
8273,33
8274,85
8275,47
8276,81
8277,47
8278,92
8279,68
8280,38
8281,28
8282,38
8283,60
8284,38
8285,74
8286,39
8287,35
8288,38
8289,20
8290,38
8291,56
8292,31
8293,81
8294,32
8295,36
8296,27
8297,14
8298,30
8299,47
8300,57
8301,62
8302,78
8303,33
8304,77
8305,46
8306,73
8307,47
8308,90
8309,70
8310,35
8311,30
8312,35
8313,65
8314,34
8315,76
8316,35
8317,37
8318,37
8319,22
8320,37
8321,62
8322,22
8323,83
8324,25
8325,38
8326,25
8327,17
8328,31
8329,52
8330,54
8331,66
8332,75
8333,39
8334,74
8335,52
8336,69
8337,52
8338,85
8339,69
8340,37
8341,26
8342,38
8343,61
8344,38
8345,75
8346,38
8347,34
8348,38
8349,19
8350,38
8351,55
8352,29
8353,83
8354,29
8355,39
8356,29
8357,10
8358,30
8359,47
8360,57
8361,64
8362,78
8363,29
8364,80
8365,46
8366,74
8367,47
8368,89
8369,66
8370,41
8371,27
8372,39
8373,58
8374,43
8375,72
8376,43
8377,33
8378,41
8379,20
8380,41
8381,54
8382,30
8383,79
8384,29
8385,37
8386,28
8387,14
8388,29
8389,48
8390,65
8391,62
8392,82
8393,31
8394,83
8395,49
8396,80
8397,46
8398,86
8399,69
8400,36
8401,30
8402,32
8403,63
8404,36
8405,75
8406,39
8407,37
8408,35
8409,24
8410,32
8411,63
8412,26
8413,82
8414,28
8415,38
8416,24
8417,18
8418,23
8419,49
8420,49
8421,60
8422,74
8423,33
8424,72
8425,46
8426,67
8427,47
8428,81
8429,67
8430,39
8431,29
8432,38
8433,60
8434,38
8435,72
8436,38
8437,34
8438,38
8439,23
8440,39
8441,57
8442,30
8443,77
8444,30
8445,41
8446,30
8447,16
8448,30
8449,47
8450,62
8451,62
8452,78
8453,33
8454,78
8455,49
8456,73
8457,46
8458,88
8459,65
8460,35
8461,30
8462,34
8463,58
8464,34
8465,69
8466,36
8467,37
8468,34
8469,25
8470,34
8471,57
8472,28
8473,74
8474,28
8475,38
8476,26
8477,20
8478,26
8479,48
8480,54
8481,56
8482,69
8483,35
8484,68
8485,47
8486,65
8487,47
8488,75
8489,66
8490,38
8491,31
8492,38
8493,60
8494,38
8495,71
8496,36
8497,36
8498,38
8499,26
8500,38
8501,57
8502,30
8503,77
8504,29
8505,39
8506,31
8507,20
8508,30
8509,49
8510,62
8511,63
8512,75
8513,37
8514,75
8515,49
8516,71
8517,49
8518,83
8519,67
8520,36
8521,26
8522,36
8523,60
8524,37
8525,75
8526,36
8527,32
8528,39
8529,19
8530,38
8531,55
8532,28
8533,79
8534,29
8535,36
8536,29
8537,10
8538,30
8539,47
8540,56
8541,64
8542,77
8543,31
8544,78
8545,46
8546,73
8547,44
8548,87
8549,68
8550,37
8551,31
8552,36
8553,63
8554,36
8555,73
8556,36
8557,37
8558,37
8559,24
8560,36
8561,57
8562,30
8563,81
8564,30
8565,42
8566,29
8567,20
8568,28
8569,52
8570,51
8571,64
8572,74
8573,39
8574,75
8575,50
8576,69
8577,51
8578,83
8579,66
8580,36
8581,32
8582,36
8583,61
8584,38
8585,73
8586,38
8587,38
8588,36
8589,24
8590,38
8591,59
8592,26
8593,78
8594,30
8595,38
8596,26
8597,18
8598,31
8599,50
8600,55
8601,64
8602,72
8603,33
8604,73
8605,48
8606,64
8607,48
8608,82
8609,67
8610,39
8611,29
8612,38
8613,60
8614,39
8615,72
8616,38
8617,35
8618,39
8619,22
8620,39
8621,57
8622,29
8623,79
8624,32
8625,40
8626,28
8627,14
8628,31
8629,49
8630,57
